"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","PM05N","PM1N","PM25N","PM10N"
"3421","XH808A416121600981","463","898","829.1","888.07","90.27","100.1","16","88.5","2017/9/3 7:00:00","6965.77","3343.4","831.5","75.5"
"3422","XH808A416121600981","435.1","904.8","300.57","1522.63","23.3","27.97","26.37","43.6","2017/8/31 19:00:00","2353.47","897.67","218.63","28.63"
"3423","XH808A416121600981","425.7","769.13","405.83","1256.27","24.17","29.97","28","43.1","2017/9/2 15:00:00","2177.13","891.6","230.03","31.6"
"3424","XH808A416121600981","429.17","1082.9","746.57","1149.07","23.73","31.63","19.13","70.3","2017/9/2 23:00:00","2037.8","849","261.73","47.83"
"3425","XH808A416121600981","460.67","910.13","819.3","927.3","97.87","109.6","16.2","87.73","2017/9/3 8:00:00","7271.37","3575.5","919.8","88.57"
"3426","XH808A416121600981","466.67","947","753.53","1045","99.1","113.1","16.77","89.57","2017/8/31 9:00:00","6761.63","3495.47","967.8","100.23"
"3427","XH808A416121600981","420.5","903.23","732.57","948.6","39.57","41.3","13.8","91.97","2017/9/2 6:00:00","3281.07","1476.8","356.4","26.2"
"3428","XH808A416121600981","439.67","980","627.33","1157.83","31.73","33.07","16","93.03","2017/9/1 9:00:00","2779.33","1212.93","284.2","19.6"
"3429","XH808A416121600981","453.13","867.33","-53.33","1969.23","43.93","51.1","29.07","42.27","2017/8/31 16:00:00","3656.83","1608.13","368.7","29.43"
"3430","XH808A416121600981","437.63","943.6","620.43","1199.93","36.8","39","15.23","92.63","2017/9/1 7:00:00","3190.17","1419.77","332.9","25.8"
"3431","XH808A416121600981","424.3","759.9","437.3","1384.33","13.4","17.17","28.3","35.93","2017/9/3 14:00:00","1356.2","487.87","133","21"
"3432","XH808A416121600981","435.57","876.37","171.43","1653.17","26.63","31.3","27.8","40.77","2017/8/31 18:00:00","2525.83","1006.7","226.83","22.77"
"3433","XH808A416121600981","424.43","909.87","752.9","982.33","34.97","37.23","16","86.97","2017/9/2 1:00:00","3053.17","1333.53","314.23","24.73"
"3434","XH808A416121600981","422.8","922.03","731.87","967.47","42.07","45.37","15","90.33","2017/9/2 3:00:00","3385.57","1561.7","385.67","33.03"
"3435","XH808A416121600981","444.43","938.07","658.03","1035.23","50.53","55.73","17.87","80.57","2017/9/1 22:00:00","4228.87","1941.23","460.9","41.6"
"3436","XH808A416121600981","419.83","878.03","305.7","1374.2","11.67","12.93","23.33","55.47","2017/9/1 16:00:00","1341.17","471.53","105","11.2"
"3437","XH808A416121600981","427.73","716.93","674.83","1145.87","11.63","13.63","27.37","38.37","2017/9/3 12:00:00","1298.43","439.33","102.63","12.43"
"3438","XH808A416121600981","443.5","773.87","824.7","1034.97","21.47","25.43","24.97","47.13","2017/9/3 11:00:00","1950.03","776.8","190.43","20.13"
"3439","XH808A416121600981","423.83","977.97","782.43","1002.87","34.83","38.53","19","76.43","2017/9/4 4:00:00","2950.17","1314.9","326.7","29.9"
"3440","XH808A416121600981","456.33","1043.17","589.4","1123.4","63.8","67.97","15","76.27","2017/9/5 6:00:00","3715.6","1863","490.67","40.7"
"3441","XH808A416121600981","440.2","970.5","787.37","1017.9","55.23","70.03","19.87","74.03","2017/9/4 10:00:00","4057.93","1975.9","580.03","88.97"
"3442","XH808A416121600981","402.83","898.57","510.87","1256.03","6.63","6.97","16.4","66.27","2017/9/4 18:00:00","987.3","253.7","60.57","6.43"
"3443","XH808A416121600981","445.4","1068.3","656.7","1128.73","56.03","65.9","20","72.87","2017/8/31 23:00:00","4522.13","2121.63","550.37","60.97"
"3444","XH808A416121600981","419.63","904.73","732.13","944.5","38.97","41.6","14","90.83","2017/9/2 5:00:00","3323.77","1479.3","350.47","28.83"
"3445","XH808A416121600981","411.67","901.43","452.37","1272.97","8.27","8.87","16.5","60.3","2017/9/4 21:00:00","1084.17","319.33","76.1","8.63"
