"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","PM05N","PM1N","PM25N","PM10N"
"1931","XH808A417010801273","483.4","1523.9","245.1","1667.17","29.97","34.83","18","71.27","2017/6/21 8:00:00","4007.9","1743.6","455.6","53.7"
"1932","XH808A417010801273","434.2","1397.9","90.37","2087.9","22.67","26.37","27.73","32.77","2017/6/22 13:00:00","3194.53","1344.93","340.57","43.2"
"1933","XH808A417010801273","399.03","1478.33","114.33","1860.9","6.8","8.07","31.2","17.3","2017/6/22 19:00:00","1231.6","385.07","100.23","15.23"
"1934","XH808A417010801273","370.17","1337.83","327.9","1685.27","8.83","10.5","28.83","22.53","2017/6/22 21:00:00","1472.37","505.37","137.67","23.27"
"1935","XH808A417010801273","411.33","1203.47","540.73","1242.9","8.73","10.83","20","36.8","2017/6/24 4:00:00","1417.67","492.33","147.43","26.13"
"1936","XH808A417010801273","404.7","1241.93","603.43","1299.9","13.2","16.97","19.67","61.9","2017/6/22 5:00:00","1909.03","725.13","217.67","42.87"
"1937","XH808A417010801273","412.97","1242.03","232.6","1695.87","6.37","7.6","27.37","31.73","2017/6/21 15:00:00","1219.17","380.43","109.77","18.57"
"1938","XH808A417010801273","392.33","1244.3","184.2","1818.43","7.63","9","30.17","20.73","2017/6/22 15:00:00","1362.53","450.4","118.27","17.67"
"1939","XH808A417010801273","449.7","1461.2","245.8","1779.43","26.33","29.47","25.27","40.33","2017/6/20 12:00:00","3467.3","1509.87","375.4","37.17"
"1940","XH808A417010801273","365.73","1338.03","375.7","1620","8.37","10.03","28","23.27","2017/6/22 22:00:00","1396.37","474.27","132.47","22.23"
"1941","XH808A417010801273","414.93","1214.87","510.47","1264.97","13.33","15.97","22.13","26.97","2017/6/25 2:00:00","2024.97","767.4","203.53","31.7"
"1942","XH808A417010801273","423.13","1332.5","546.6","1422.9","13.6","16.3","22.13","52.1","2017/6/22 1:00:00","2077.6","793.47","215.3","32.63"
"1943","XH808A417010801273","407.6","1194.7","524.93","1236.07","10.27","12","21.83","27.27","2017/6/25 3:00:00","1643.73","591.83","156.53","22.3"
"1944","XH808A417010801273","420.17","1444.33","11.1","2129.6","14.2","17.17","29.43","26.8","2017/6/22 14:00:00","2116.83","818.9","211","30.8"
"1945","XH808A417010801273","370.27","1379.67","177.37","1759.13","8.1","9.53","29.87","20.1","2017/6/22 20:00:00","1416.73","473.7","125.73","20.33"
"1946","XH808A417010801273","408.6","1231.97","508.5","1285.53","9.13","10.97","20.3","35.47","2017/6/24 3:00:00","1441.2","505.33","150.53","25.73"
"1947","XH808A417010801273","410.47","1348.6","78.67","1701.67","5.37","6.13","27.03","17.97","2017/6/24 18:00:00","1081.17","328.5","87.07","13.63"
"1948","XH808A417010801273","344.7","1020.03","546.1","1321.33","8.8","12.63","23.33","27.1","2017/6/23 5:00:00","1196.17","464.77","188.47","46.13"
"1949","XH808A417010801273","364.07","1221","517.93","1425.93","16.2","19.73","27","24.33","2017/6/23","2077.57","885.47","267.17","42.63"
"1950","XH808A417010801273","356.2","1085","528.43","1315.47","14.53","21.8","25.8","21.67","2017/6/23 2:00:00","1537.63","692.67","309.77","82.2"
"1951","XH808A417010801273","411.6","1482.13","269.47","1712.07","9.17","12.9","20.17","40.43","2017/6/23 12:00:00","1250.07","478.8","193.07","43.7"
"1952","XH808A417010801273","402.17","1210.37","494.83","1275.53","10.67","12.47","23","23.67","2017/6/25 1:00:00","1723.57","627.5","165","24.33"
"1953","XH808A417010801273","455.37","1397.27","315.2","1645.7","24.5","27.53","22.77","46.97","2017/6/20 11:00:00","3295.2","1404.57","347.17","35.4"
"1954","XH808A417010801273","463.27","1483.43","270.47","1931.9","50.47","57.23","21.23","49.97","2017/6/22 10:00:00","5768.5","2754.47","721.97","77.03"
"1955","XH808A417010801273","413.23","1330.37","412.87","1427.17","14.43","18.4","19","38.3","2017/6/25 7:00:00","1982.17","773.47","236.93","45.47"
"1956","XH808A417010801273","438.8","1305.07","459.73","1393.7","28.73","33.17","18","67.07","2017/6/20 7:00:00","3492.4","1545.53","408.2","47.93"
"1957","XH808A417010801273","399.1","1212.17","539.3","1254.93","10.33","12.7","18.07","43.3","2017/6/24 6:00:00","1568.47","543.97","161.6","29.63"
"1958","XH808A417010801273","458.17","1512.6","283.1","1748.13","18.27","22.3","20.5","35.1","2017/6/25 9:00:00","2388.53","986.07","284.5","46.67"
"1959","XH808A417010801273","397.03","1208.5","60.2","1841","9.57","10.83","29","19.07","2017/6/25 15:00:00","1584.5","547.7","145.2","19.13"
"1960","XH808A417010801273","383.4","1179.67","307.8","1532.5","5.6","7.63","24","31.93","2017/6/23 16:00:00","926.87","301.9","117.77","28.27"
"1961","XH808A417010801273","394.07","1187.62","574.59","1234.1","12.07","14.97","20","34.41","2017/6/25 5:00:00","1774.52","667.83","195.69","34.1"
"1962","XH808A417010801273","413.63","1477.9","372.13","1668.1","11.37","13.07","24","44.77","2017/6/21 22:00:00","1868.57","694.97","185.6","25.9"
"1963","XH808A417010801273","393.27","1155.87","60.2","1784.93","7.57","8.9","29.5","17.73","2017/6/25 16:00:00","1332.1","439.5","114.9","17.33"
"1964","XH808A417010801273","390.07","1267.2","204.33","1754.8","6.33","7.13","31.7","16.57","2017/6/22 17:00:00","1165.63","359.1","92.53","12.83"
"1965","XH808A417010801273","367.53","1094.2","285.9","1551.07","6.63","7.37","27.83","21.87","2017/6/25 21:00:00","1243.3","391.63","100.87","13.7"
"1966","XH808A417010801273","422.53","1424.7","154.73","1688.83","5.87","6.5","26.9","15.67","2017/6/24 20:00:00","1140.37","344.37","90.13","12.27"
