实际值	线性回归	决策树	SVR	随机深林	GBDT
20.73	23.38377395622501	21.543750000000003	138.5342114189854	21.12522667055167	19.80437611539705
21.37	24.672064519099038	21.543750000000003	150.64407588196192	21.671351670551672	21.185015315196377
38.73	41.3087282737666	39.58	193.3055444049983	39.29067857142857	36.325004620897474
27.4	28.23131123110063	27.615714285714287	196.09395860078044	28.784027417027414	28.664896544959305
17.33	17.331074536629476	17.45181818181818	124.97762084532465	18.61082486957487	17.70428222220558
8.73	9.588743603931803	6.1	118.17350803422366	9.183908787763958	7.921073722721882
14.129999999999999	14.09196287882547	15.389090909090907	106.38552110853212	14.97554522472339	14.81974229548847
14.07	13.715775505555523	15.389090909090907	116.13390381550909	14.97554522472339	14.460874402098305
24.6	27.142346129355577	25.70125	134.07143418299947	25.22278134920635	22.840866750189033
17.23	16.32139018573102	17.45181818181818	123.735611073167	18.128467129488868	17.49869057791804
24.4	27.319813271598306	25.70125	146.86602018083306	25.719842207792208	25.801777367940876
16.87	17.49380885460103	17.45181818181818	113.52924045371822	18.61082486957487	17.416598092053324
13.73	-16.138956438480776	15.389090909090907	100.96291201183156	14.355019267921573	12.538511399176173
12.629999999999999	-7.580716279038392	12.506	147.15334660603622	12.585957786162453	13.115252404713434
23.4	9.971073416558895	24.1775	180.28265196396228	24.12809333721833	23.27785947810892
25.03	-0.9519672453764958	27.615714285714287	91.53625342761221	26.758298160173155	24.255170640247133
19.57	-9.37756559195224	22.72	83.53394983858801	20.558180769230766	19.116817406523648
19.0	6.71150380204829	18.953888888888887	177.14668561936722	18.623636446886447	19.103074318254794
18.53	1.8285646995132634	18.953888888888887	124.04664225033287	17.805592469998032	18.704308621341806
28.13	14.676463998301454	27.615714285714287	170.36105128697037	30.579595238095237	30.40035920682493
15.43	-4.577547151696737	16.49222222222222	138.04045330551733	16.153928699410802	15.758190456684112
15.669999999999998	-8.932962070365623	17.45181818181818	95.00378997511389	16.134680164612266	14.128627308587774
18.4	3.2368505398749274	17.45181818181818	174.86225502799203	18.124599482430046	20.343120989964067
22.13	-1.870141277959445	24.1775	89.90369510064627	22.08888803418803	20.093730409958734
16.62	-3.8591120953811275	17.45181818181818	143.40055851264253	16.592671373403473	17.800696439787725
15.629999999999999	-2.532115255329357	16.49222222222222	156.84402488583785	15.975005327763292	15.632947412917392
17.5	-8.434357084759277	17.45181818181818	106.27708909461354	17.291953581109144	18.126586928602247
15.129999999999999	-0.11737134281553097	15.389090909090907	175.0493997488621	15.366834440409665	15.658796714374926
16.53	-1.85350596418907	17.45181818181818	159.39522203350543	16.799749796005358	17.877208288436936
15.8	-2.9816429832748748	17.45181818181818	153.84672162229293	16.400740604172704	16.833346746150394
22.1	-1.8667284139352844	22.72	95.15382783036516	22.876843337218332	20.478838284517575
21.97	10.701066912720037	21.543750000000003	197.79237098050288	21.274426670551673	20.84122084455975
19.77	3.400539307596777	18.953888888888887	175.07560493906087	19.237951923076924	20.442075475645176
22.73	6.532138234996182	22.72	178.58507978418436	22.774121114996117	22.65428154729487
16.97	-3.918136668988324	17.45181818181818	114.39834993954099	17.0282591366647	16.2820071532366
14.169999999999998	-2.252249857391808	15.389090909090907	172.62837913227534	14.709484785162953	15.297177412097618
26.47	12.580739319989853	27.615714285714287	185.39081714879265	27.754268398268398	25.505482712964152
22.97	8.395788237292875	22.72	183.47331731548493	22.774121114996117	22.72219400427215
16.03	-2.738014697654279	17.45181818181818	158.21736692083334	16.2063286994108	17.90412599893633
19.37	-1.6340633302829852	18.953888888888887	119.62063803163934	19.329576923076925	20.235185256812603
18.93	5.653997906965598	18.953888888888887	131.23377346509076	17.805592469998032	20.177008571385624
16.03	-13.945190462695209	17.45181818181818	95.97294939378101	16.849328102181943	15.424639827654616
22.27	7.984762626159741	22.72	184.6771022946371	22.59655167055167	22.864758719772084
28.6	15.319733398738077	27.615714285714287	178.51082627129048	29.702688888888886	29.255106963714518
18.73	1.9400619754724269	17.45181818181818	167.19930186321912	18.165311573933312	20.287881118997877
18.47	1.8941697610385826	18.953888888888887	172.63418082850475	18.623636446886447	17.74422342428373
15.369999999999997	-6.839023787857852	16.49222222222222	125.77149582613154	15.70894488820285	16.018484556245056
22.9	9.308304792177092	24.1775	187.79181484084066	22.774121114996117	22.475798015395114
13.099999999999998	-4.786567828347141	12.506	168.79703199957456	12.869300093854758	13.27896815393441
81.93	82.72684392935125	85.57666666666665	178.92775545628828	82.67061666666667	87.27727200829163
88.63	90.7227550587988	85.57666666666665	193.17346837065716	86.44213333333333	87.3132135313985
86.6	88.49394064901699	85.57666666666665	189.36019252106803	85.21716666666666	87.4355368510223
77.1	79.70194042995918	74.875	166.05560797576445	75.52158888888889	77.84452924912283
68.63	70.8621980057928	67.25	149.21092421274827	68.70010151515152	70.58760194316696
61.9	66.48038585261273	63.621176470588246	139.1563893722004	61.97308095238095	63.29473142160418
53.4	56.66108834165307	49.445	126.78449172478474	53.04580000000001	53.50596763868068
